Iteration,Rolling Sizes CDunit,Rolling Sizes FB554,Rolling Sizes AlCon,Shift Hours AlCon,Shift Hours FB554,R-squared,Adj R-Squared,F-statistic,Prob (F-statistic)
1,4,4,2,-2,2,0.7983008368695812,0.7979546640563698,2306.0760591330427,0.0
2,4,4,2,-2,4,0.7983008368695812,0.7979546640563698,2306.0760591330427,0.0
3,4,4,2,-2,6,0.7983008368695812,0.7979546640563698,2306.0760591330427,0.0
4,4,4,4,-2,2,0.7983959463348944,0.7980499367564265,2307.438857242713,0.0
5,4,4,4,-2,4,0.7983959463348944,0.7980499367564265,2307.438857242713,0.0
6,4,4,4,-2,6,0.7983959463348944,0.7980499367564265,2307.438857242713,0.0
7,4,4,6,-2,2,0.7984279935667623,0.7980820389904086,2307.8983431357924,0.0
8,4,4,6,-2,4,0.7984279935667623,0.7980820389904086,2307.8983431357924,0.0
9,4,4,6,-2,6,0.7984279935667623,0.7980820389904086,2307.8983431357924,0.0
10,4,4,8,-2,2,0.798442904048231,0.798096975062481,2308.1121760205956,0.0
11,4,4,8,-2,4,0.798442904048231,0.798096975062481,2308.1121760205956,0.0
12,4,4,8,-2,6,0.798442904048231,0.798096975062481,2308.1121760205956,0.0
13,4,4,10,-2,2,0.798438915710189,0.7980929798793228,2308.054975718629,0.0
14,4,4,10,-2,4,0.798438915710189,0.7980929798793228,2308.054975718629,0.0
15,4,4,10,-2,6,0.798438915710189,0.7980929798793228,2308.054975718629,0.0
16,4,4,12,-2,2,0.7984198451017224,0.798073876540298,2307.781498453484,0.0
17,4,4,12,-2,4,0.7984198451017224,0.798073876540298,2307.781498453484,0.0
18,4,4,12,-2,6,0.7984198451017224,0.798073876540298,2307.781498453484,0.0
19,4,4,14,-2,2,0.798399554506882,0.7980535511210579,2307.490583090994,0.0
20,4,4,14,-2,4,0.798399554506882,0.7980535511210579,2307.490583090994,0.0
21,4,4,14,-2,6,0.798399554506882,0.7980535511210579,2307.490583090994,0.0
22,4,4,16,-2,2,0.7983732249594233,0.7980271763846486,2307.1131718403844,0.0
23,4,4,16,-2,4,0.7983732249594233,0.7980271763846486,2307.1131718403844,0.0
24,4,4,16,-2,6,0.7983732249594233,0.7980271763846486,2307.1131718403844,0.0
25,4,4,18,-2,2,0.7983575615119717,0.7980114860542908,2306.888696649909,0.0
26,4,4,18,-2,4,0.7983575615119717,0.7980114860542908,2306.888696649909,0.0
27,4,4,18,-2,6,0.7983575615119717,0.7980114860542908,2306.888696649909,0.0
28,4,4,20,-2,2,0.7983545061927971,0.7980084254913244,2306.8449144819747,0.0
29,4,4,20,-2,4,0.7983545061927971,0.7980084254913244,2306.8449144819747,0.0
30,4,4,20,-2,6,0.7983545061927971,0.7980084254913244,2306.8449144819747,0.0
31,4,4,22,-2,2,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
32,4,4,22,-2,4,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
33,4,4,22,-2,6,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
34,4,4,24,-2,2,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
35,4,4,24,-2,4,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
36,4,4,24,-2,6,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
37,4,4,26,-2,2,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
38,4,4,26,-2,4,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
39,4,4,26,-2,6,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
40,4,4,28,-2,2,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
41,4,4,28,-2,4,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
42,4,4,28,-2,6,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
43,4,4,30,-2,2,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
44,4,4,30,-2,4,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
45,4,4,30,-2,6,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
46,4,6,2,-2,2,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
47,4,6,2,-2,4,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
48,4,6,2,-2,6,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
49,4,6,4,-2,2,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
50,4,6,4,-2,4,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
51,4,6,4,-2,6,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
52,4,6,6,-2,2,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
53,4,6,6,-2,4,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
54,4,6,6,-2,6,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
55,4,6,8,-2,2,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
56,4,6,8,-2,4,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
57,4,6,8,-2,6,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
58,4,6,10,-2,2,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
59,4,6,10,-2,4,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
60,4,6,10,-2,6,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
61,4,6,12,-2,2,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
62,4,6,12,-2,4,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
63,4,6,12,-2,6,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
64,4,6,14,-2,2,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
65,4,6,14,-2,4,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
66,4,6,14,-2,6,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
67,4,6,16,-2,2,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
68,4,6,16,-2,4,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
69,4,6,16,-2,6,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
70,4,6,18,-2,2,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
71,4,6,18,-2,4,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
72,4,6,18,-2,6,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
73,4,6,20,-2,2,0.8067568742030213,0.8064252143416086,2432.482697081485,0.0
74,4,6,20,-2,4,0.8067568742030213,0.8064252143416086,2432.482697081485,0.0
75,4,6,20,-2,6,0.8067568742030213,0.8064252143416086,2432.482697081485,0.0
76,4,6,22,-2,2,0.8067602150253608,0.8064285608977441,2432.534824224234,0.0
77,4,6,22,-2,4,0.8067602150253608,0.8064285608977441,2432.534824224234,0.0
78,4,6,22,-2,6,0.8067602150253608,0.8064285608977441,2432.534824224234,0.0
79,4,6,24,-2,2,0.8067658452208073,0.8064342007561984,2432.6226767339476,0.0
80,4,6,24,-2,4,0.8067658452208073,0.8064342007561984,2432.6226767339476,0.0
81,4,6,24,-2,6,0.8067658452208073,0.8064342007561984,2432.6226767339476,0.0
82,4,6,26,-2,2,0.8067768423149193,0.8064452167244345,2432.794288086248,0.0
83,4,6,26,-2,4,0.8067768423149193,0.8064452167244345,2432.794288086248,0.0
84,4,6,26,-2,6,0.8067768423149193,0.8064452167244345,2432.794288086248,0.0
85,4,6,28,-2,2,0.8067860768861841,0.8064544671448355,2432.9384100868774,0.0
86,4,6,28,-2,4,0.8067860768861841,0.8064544671448355,2432.9384100868774,0.0
87,4,6,28,-2,6,0.8067860768861841,0.8064544671448355,2432.9384100868774,0.0
88,4,6,30,-2,2,0.8068037232866925,0.8064721438315583,2433.2138520465737,0.0
89,4,6,30,-2,4,0.8068037232866925,0.8064721438315583,2433.2138520465737,0.0
90,4,6,30,-2,6,0.8068037232866925,0.8064721438315583,2433.2138520465737,0.0
91,4,8,2,-2,2,0.8136613698827033,0.813341560088768,2544.204040378008,0.0
92,4,8,2,-2,4,0.8136613698827033,0.813341560088768,2544.204040378008,0.0
93,4,8,2,-2,6,0.8136613698827033,0.813341560088768,2544.204040378008,0.0
94,4,8,4,-2,2,0.813804876514971,0.8134853130190066,2546.614011900524,0.0
95,4,8,4,-2,4,0.813804876514971,0.8134853130190066,2546.614011900524,0.0
96,4,8,4,-2,6,0.813804876514971,0.8134853130190066,2546.614011900524,0.0
97,4,8,6,-2,2,0.8139398831746429,0.8136205513882923,2548.8846333660645,0.0
98,4,8,6,-2,4,0.8139398831746429,0.8136205513882923,2548.8846333660645,0.0
99,4,8,6,-2,6,0.8139398831746429,0.8136205513882923,2548.8846333660645,0.0
100,4,8,8,-2,2,0.8139970444804063,0.813677810799024,2549.8469990876756,0.0
101,4,8,8,-2,4,0.8139970444804063,0.813677810799024,2549.8469990876756,0.0
102,4,8,8,-2,6,0.8139970444804063,0.813677810799024,2549.8469990876756,0.0
103,4,8,10,-2,2,0.8140093176089862,0.813690104991764,2550.053706185788,0.0
104,4,8,10,-2,4,0.8140093176089862,0.813690104991764,2550.053706185788,0.0
105,4,8,10,-2,6,0.8140093176089862,0.813690104991764,2550.053706185788,0.0
106,4,8,12,-2,2,0.8140119073528911,0.8136926991804019,2550.0973267852855,0.0
107,4,8,12,-2,4,0.8140119073528911,0.8136926991804019,2550.0973267852855,0.0
108,4,8,12,-2,6,0.8140119073528911,0.8136926991804019,2550.0973267852855,0.0
109,4,8,14,-2,2,0.8140180515713233,0.8136988539440508,2550.2008223769785,0.0
110,4,8,14,-2,4,0.8140180515713233,0.8136988539440508,2550.2008223769785,0.0
111,4,8,14,-2,6,0.8140180515713233,0.8136988539440508,2550.2008223769785,0.0
112,4,8,16,-2,2,0.8140138641133238,0.8136946592991889,2550.130286472736,0.0
113,4,8,16,-2,4,0.8140138641133238,0.8136946592991889,2550.130286472736,0.0
114,4,8,16,-2,6,0.8140138641133238,0.8136946592991889,2550.130286472736,0.0
115,4,8,18,-2,2,0.8140130155706018,0.8136938093001276,2550.1159935275764,0.0
116,4,8,18,-2,4,0.8140130155706018,0.8136938093001276,2550.1159935275764,0.0
117,4,8,18,-2,6,0.8140130155706018,0.8136938093001276,2550.1159935275764,0.0
118,4,8,20,-2,2,0.8140158911384785,0.8136966898032921,2550.1644304310425,0.0
119,4,8,20,-2,4,0.8140158911384785,0.8136966898032921,2550.1644304310425,0.0
120,4,8,20,-2,6,0.8140158911384785,0.8136966898032921,2550.1644304310425,0.0
121,4,8,22,-2,2,0.814021509623869,0.8137023179315926,2550.2590741589893,0.0
122,4,8,22,-2,4,0.814021509623869,0.8137023179315926,2550.2590741589893,0.0
123,4,8,22,-2,6,0.814021509623869,0.8137023179315926,2550.2590741589893,0.0
124,4,8,24,-2,2,0.8140315245341456,0.813712350030288,2550.4277901132714,0.0
125,4,8,24,-2,4,0.8140315245341456,0.813712350030288,2550.4277901132714,0.0
126,4,8,24,-2,6,0.8140315245341456,0.813712350030288,2550.4277901132714,0.0
127,4,8,26,-2,2,0.8140445058889411,0.81372535366476,2550.646507250918,0.0
128,4,8,26,-2,4,0.8140445058889411,0.81372535366476,2550.646507250918,0.0
129,4,8,26,-2,6,0.8140445058889411,0.81372535366476,2550.646507250918,0.0
130,4,8,28,-2,2,0.8140519344640885,0.8137327949894435,2550.77168178426,0.0
131,4,8,28,-2,4,0.8140519344640885,0.8137327949894435,2550.77168178426,0.0
132,4,8,28,-2,6,0.8140519344640885,0.8137327949894435,2550.77168178426,0.0
133,4,8,30,-2,2,0.8140663793172693,0.813747264634078,2551.015112109768,0.0
134,4,8,30,-2,4,0.8140663793172693,0.813747264634078,2551.015112109768,0.0
135,4,8,30,-2,6,0.8140663793172693,0.813747264634078,2551.015112109768,0.0
136,4,10,2,-2,2,0.8204195092110128,0.8201112982956601,2661.876878280025,0.0
137,4,10,2,-2,4,0.8204195092110128,0.8201112982956601,2661.876878280025,0.0
138,4,10,2,-2,6,0.8204195092110128,0.8201112982956601,2661.876878280025,0.0
139,4,10,4,-2,2,0.8205821389041243,0.8202742071073237,2664.8178181982116,0.0
140,4,10,4,-2,4,0.8205821389041243,0.8202742071073237,2664.8178181982116,0.0
141,4,10,4,-2,6,0.8205821389041243,0.8202742071073237,2664.8178181982116,0.0
142,4,10,6,-2,2,0.8207468282083149,0.8204391790649416,2667.8014416320534,0.0
143,4,10,6,-2,4,0.8207468282083149,0.8204391790649416,2667.8014416320534,0.0
144,4,10,6,-2,6,0.8207468282083149,0.8204391790649416,2667.8014416320534,0.0
145,4,10,8,-2,2,0.8208302526996486,0.8205227467362984,2669.314909398856,0.0
146,4,10,8,-2,4,0.8208302526996486,0.8205227467362984,2669.314909398856,0.0
147,4,10,8,-2,6,0.8208302526996486,0.8205227467362984,2669.314909398856,0.0
148,4,10,10,-2,2,0.8208635893548932,0.8205561406066726,2669.920089463547,0.0
149,4,10,10,-2,4,0.8208635893548932,0.8205561406066726,2669.920089463547,0.0
150,4,10,10,-2,6,0.8208635893548932,0.8205561406066726,2669.920089463547,0.0
151,4,10,12,-2,2,0.820874330433272,0.8205669001197798,2670.1151266079746,0.0
152,4,10,12,-2,4,0.820874330433272,0.8205669001197798,2670.1151266079746,0.0
153,4,10,12,-2,6,0.820874330433272,0.8205669001197798,2670.1151266079746,0.0
154,4,10,14,-2,2,0.8208861938934857,0.8205787839410468,2670.330571215111,0.0
155,4,10,14,-2,4,0.8208861938934857,0.8205787839410468,2670.330571215111,0.0
156,4,10,14,-2,6,0.8208861938934857,0.8205787839410468,2670.330571215111,0.0
157,4,10,16,-2,2,0.8208891229813401,0.8205817180560444,2670.3837688732,0.0
158,4,10,16,-2,4,0.8208891229813401,0.8205817180560444,2670.3837688732,0.0
159,4,10,16,-2,6,0.8208891229813401,0.8205817180560444,2670.3837688732,0.0
160,4,10,18,-2,2,0.8208936920010474,0.8205862949174819,2670.4667542037173,0.0
161,4,10,18,-2,4,0.8208936920010474,0.8205862949174819,2670.4667542037173,0.0
162,4,10,18,-2,6,0.8208936920010474,0.8205862949174819,2670.4667542037173,0.0
163,4,10,20,-2,2,0.8208999498011474,0.8205925634577369,2670.5804190674144,0.0
164,4,10,20,-2,4,0.8208999498011474,0.8205925634577369,2670.5804190674144,0.0
165,4,10,20,-2,6,0.8208999498011474,0.8205925634577369,2670.5804190674144,0.0
166,4,10,22,-2,2,0.8209080074993029,0.8206006349851814,2670.72678845561,0.0
167,4,10,22,-2,4,0.8209080074993029,0.8206006349851814,2670.72678845561,0.0
168,4,10,22,-2,6,0.8209080074993029,0.8206006349851814,2670.72678845561,0.0
169,4,10,24,-2,2,0.8209200254536102,0.8206126735656974,2670.9451210096236,0.0
170,4,10,24,-2,4,0.8209200254536102,0.8206126735656974,2670.9451210096236,0.0
171,4,10,24,-2,6,0.8209200254536102,0.8206126735656974,2670.9451210096236,0.0
172,4,10,26,-2,2,0.8209359290964362,0.8206286045036728,2671.234090688091,0.0
173,4,10,26,-2,4,0.8209359290964362,0.8206286045036728,2671.234090688091,0.0
174,4,10,26,-2,6,0.8209359290964362,0.8206286045036728,2671.234090688091,0.0
175,4,10,28,-2,2,0.8209435820464597,0.8206362705883231,2671.3731633189345,0.0
176,4,10,28,-2,4,0.8209435820464597,0.8206362705883231,2671.3731633189345,0.0
177,4,10,28,-2,6,0.8209435820464597,0.8206362705883231,2671.3731633189345,0.0
178,4,10,30,-2,2,0.820955930909432,0.8206486406454371,2671.597597127258,0.0
179,4,10,30,-2,4,0.820955930909432,0.8206486406454371,2671.597597127258,0.0
180,4,10,30,-2,6,0.820955930909432,0.8206486406454371,2671.597597127258,0.0
181,6,4,2,-2,2,0.7994770741664208,0.7991329201091018,2323.020917998995,0.0
182,6,4,2,-2,4,0.7994770741664208,0.7991329201091018,2323.020917998995,0.0
183,6,4,2,-2,6,0.7994770741664208,0.7991329201091018,2323.020917998995,0.0
184,6,4,4,-2,2,0.7995592107146017,0.7992151976268311,2324.2116045531297,0.0
185,6,4,4,-2,4,0.7995592107146017,0.7992151976268311,2324.2116045531297,0.0
186,6,4,4,-2,6,0.7995592107146017,0.7992151976268311,2324.2116045531297,0.0
187,6,4,6,-2,2,0.7995695311700394,0.7992255357950894,2324.361283305764,0.0
188,6,4,6,-2,4,0.7995695311700394,0.7992255357950894,2324.361283305764,0.0
189,6,4,6,-2,6,0.7995695311700394,0.7992255357950894,2324.361283305764,0.0
190,6,4,8,-2,2,0.7995657845395499,0.7992217827343222,2324.306943710539,0.0
191,6,4,8,-2,4,0.7995657845395499,0.7992217827343222,2324.306943710539,0.0
192,6,4,8,-2,6,0.7995657845395499,0.7992217827343222,2324.306943710539,0.0
193,6,4,10,-2,2,0.7995463473342995,0.79920231216933,2324.025067045443,0.0
194,6,4,10,-2,4,0.7995463473342995,0.79920231216933,2324.025067045443,0.0
195,6,4,10,-2,6,0.7995463473342995,0.79920231216933,2324.025067045443,0.0
196,6,4,12,-2,2,0.799514031503844,0.7991699408757691,2323.556546648477,0.0
197,6,4,12,-2,4,0.799514031503844,0.7991699408757691,2323.556546648477,0.0
198,6,4,12,-2,6,0.799514031503844,0.7991699408757691,2323.556546648477,0.0
199,6,4,14,-2,2,0.7994837801143796,0.799139637566364,2323.118093721011,0.0
200,6,4,14,-2,4,0.7994837801143796,0.799139637566364,2323.118093721011,0.0
201,6,4,14,-2,6,0.7994837801143796,0.799139637566364,2323.118093721011,0.0
202,6,4,16,-2,2,0.7994476912902231,0.7991034868035778,2322.595208103346,0.0
203,6,4,16,-2,4,0.7994476912902231,0.7991034868035778,2322.595208103346,0.0
204,6,4,16,-2,6,0.7994476912902231,0.7991034868035778,2322.595208103346,0.0
205,6,4,18,-2,2,0.7994228102856068,0.7990785630961201,2322.2348205007847,0.0
206,6,4,18,-2,4,0.7994228102856068,0.7990785630961201,2322.2348205007847,0.0
207,6,4,18,-2,6,0.7994228102856068,0.7990785630961201,2322.2348205007847,0.0
208,6,4,20,-2,2,0.7994120430811142,0.7990677774120591,2322.078891210153,0.0
209,6,4,20,-2,4,0.7994120430811142,0.7990677774120591,2322.078891210153,0.0
210,6,4,20,-2,6,0.7994120430811142,0.7990677774120591,2322.078891210153,0.0
211,6,4,22,-2,2,0.7994028416889123,0.7990585602276656,2321.945651079445,0.0
212,6,4,22,-2,4,0.7994028416889123,0.7990585602276656,2321.945651079445,0.0
213,6,4,22,-2,6,0.7994028416889123,0.7990585602276656,2321.945651079445,0.0
214,6,4,24,-2,2,0.7994013924252216,0.7990571084766285,2321.9246662298897,0.0
215,6,4,24,-2,4,0.7994013924252216,0.7990571084766285,2321.9246662298897,0.0
216,6,4,24,-2,6,0.7994013924252216,0.7990571084766285,2321.9246662298897,0.0
217,6,4,26,-2,2,0.7994077207314837,0.7990634476440541,2322.0163001994583,0.0
218,6,4,26,-2,4,0.7994077207314837,0.7990634476440541,2322.0163001994583,0.0
219,6,4,26,-2,6,0.7994077207314837,0.7990634476440541,2322.0163001994583,0.0
220,6,4,28,-2,2,0.7994145775642241,0.7990703162450589,2322.115593766822,0.0
221,6,4,28,-2,4,0.7994145775642241,0.7990703162450589,2322.115593766822,0.0
222,6,4,28,-2,6,0.7994145775642241,0.7990703162450589,2322.115593766822,0.0
223,6,4,30,-2,2,0.799430200818405,0.7990859663131629,2322.3418589493535,0.0
224,6,4,30,-2,4,0.799430200818405,0.7990859663131629,2322.3418589493535,0.0
225,6,4,30,-2,6,0.799430200818405,0.7990859663131629,2322.3418589493535,0.0
226,6,6,2,-2,2,0.8076551247267977,0.807325006517348,2446.563387318325,0.0
227,6,6,2,-2,4,0.8076551247267977,0.807325006517348,2446.563387318325,0.0
228,6,6,2,-2,6,0.8076551247267977,0.807325006517348,2446.563387318325,0.0
229,6,6,4,-2,2,0.8077688707732565,0.8074389477841949,2448.355821067745,0.0
230,6,6,4,-2,4,0.8077688707732565,0.8074389477841949,2448.355821067745,0.0
231,6,6,4,-2,6,0.8077688707732565,0.8074389477841949,2448.355821067745,0.0
232,6,6,6,-2,2,0.8078392863734521,0.807509484237477,2449.4665081074095,0.0
233,6,6,6,-2,4,0.8078392863734521,0.807509484237477,2449.4665081074095,0.0
234,6,6,6,-2,6,0.8078392863734521,0.807509484237477,2449.4665081074095,0.0
235,6,6,8,-2,2,0.8078514291850561,0.8075216478895803,2449.6581227239426,0.0
236,6,6,8,-2,4,0.8078514291850561,0.8075216478895803,2449.6581227239426,0.0
237,6,6,8,-2,6,0.8078514291850561,0.8075216478895803,2449.6581227239426,0.0
238,6,6,10,-2,2,0.8078421661141377,0.8075123689206121,2449.5119484737224,0.0
239,6,6,10,-2,4,0.8078421661141377,0.8075123689206121,2449.5119484737224,0.0
240,6,6,10,-2,6,0.8078421661141377,0.8075123689206121,2449.5119484737224,0.0
241,6,6,12,-2,2,0.8078247918669261,0.8074949648542781,2449.2378152451743,0.0
